sessionID,page_name,customerID,ageCategory,gender,date,qtheme,qsubtheme,qtopic
15591910,mijn_online_trainingen,2110744, 30-39, V, 2016-02-09, 41, 10217, 25962
49683344,mijn_tips,2079356, 30-39, V, 2016-02-11, 41, 28379, 28974
32482324,home,1924562, 18-29, V, 2016-02-11, 41, 28379, 29081
32482324,home,1924562, 18-29, V, 2016-02-11, 41, 28379, 29081
9735279,inschrijven,2071316, 40-49, V, 2015-10-02, 41, 28379, 28974
41442202,taken,2004380, 50-65, V, 2016-01-29, 41, 1260, 5795
47961406,home,2181677, 30-39, M, 2016-01-27, 41, 28378, 5564
44701107,wijziging_doorgeven,885337, 30-39, V, 2016-01-29, 41, 28379, 28946
25417261,inschrijven,2080733, 50-65, M, 2016-02-02, 41, 20312, 11665
50811417,mijn_online_trainingen,2176936, 50-65, V, 2016-02-01, 41, 28379, 28946
50811417,mijn_berichten,2176936, 50-65, V, 2016-02-01, 41, 28379, 28946
18603604,home,2083972, 50-65, V, 2016-02-09, 41, 28379, 29015
18603604,home,2083972, 50-65, V, 2016-02-09, 41, 28379, 29015
50644794,wijziging_doorgeven,2101027, 40-49, M, 2016-02-03, 41, 28368, 27685
41077348,mijn_online_trainingen,2178054, 40-49, V, 2016-01-22, 41, 28379, 28452
1160584,inschrijven,2084364, 50-65, M, 2016-02-04, 41, 28370, 28644
39479737,mijn_online_trainingen,2088603, 50-65, M, 2016-02-15, 25659, 25664, 27003
18629247,mijn_berichten,2037205, 50-65, V, 2016-01-25, 41, 11448, 11484
45202309,mijn_berichten,2200154, 50-65, M, 2016-01-28, 41, 28379, 28452
43758347,mijn_online_trainingen,2197175, 18-29, V, 2016-01-28, 41, 28377, 28704
47297515,foutopgetreden.html,2080856, 50-65, V, 2016-02-02, 41, 28379, 28853
1844378,mijn_online_trainingen,2181148, 30-39, M, 2016-02-18, 41, 28379, 29358
42813256,inschrijven,535853, 18-29, V, 2016-01-29, 41, 26784, 26784
44701107,wijziging_doorgeven,885337, 30-39, V, 2016-01-29, 41, 28378, 28477
43928949,taken,1368069, 18-29, M, 2016-01-25, 41, 1229, 13552
45748617,mijn_cv,1611625, 18-29, M, 2016-02-08, 41, 28377, 28503
10567962,mijn_online_trainingen,2036127, 50-65, M, 2016-01-28, 41, 11480, 24903
45748617,mijn_cv,1611625, 18-29, M, 2016-02-01, 41, 20312, 11791
44590853,wijziging_doorgeven,839998, 18-29, M, 2016-02-24, 41, 28369, 5856
49184553,wijziging_doorgeven,1858568, 50-65, M, 2016-02-10, 41, 28378, 5564
37470610,mijn_online_trainingen,1417797, 50-65, V, 2016-02-22, 31, 9101, 26864
47976811,inschrijven,477682, 40-49, M, 2016-02-08, 41, 28377, 28503
36493425,mijn_online_trainingen,2187796, 50-65, M, 2016-02-08, 41, 28377, 28503
44566323,wijziging_doorgeven,528400, 40-49, V, 2016-02-01, 41, 28379, 29015
12159347,mijn_werkmap,1358694, 50-65, M, 2016-02-02, 41, 26814, 23193
7128669,wijziging_doorgeven,2140294, 50-65, M, 2016-02-23, 41, 11448, 5920
48577378,wijziging_doorgeven,2004494, 40-49, V, 2016-02-10, 41, 28377, 28503
12200045,mijn_online_trainingen,1710155, 30-39, V, 2016-02-08, 41, 28377, 28503
46228205,wijziging_doorgeven,217680, 40-49, M, 2016-01-29, 41, 28377, 28503
50707160,mijn_bewijs_van_inschrijving,2216510, 30-39, V, 2016-02-19, 41, 1890, 27145
41719751,mijn_werkmap,2026966, 50-65, M, 2016-02-15, 41, 28377, 28503
46881185,timeout.htm,1802571, 50-65, M, 2016-02-09, 41, 28377, 28503
44795784,mijn_berichten,1007113, 50-65, M, 2016-02-03, 41, 28377, 28503
49706001,mijn_online_trainingen,2082068, 30-39, V, 2016-02-04, 41, 28379, 29015
33632951,mijn_online_trainingen,2067809, 30-39, M, 2016-01-21, 41, 10217, 25962
32658278,mijn_online_trainingen,2092940, 50-65, V, 2016-02-16, 41, 28369, 23473
46121863,mijn_online_trainingen,1844936, 50-65, M, 2016-02-02, 41, 28379, 28974
38600686,mijn_online_trainingen,2183732, 40-49, V, 2016-02-04, 41, 28376, 29189
32658278,mijn_online_trainingen,2092940, 50-65, V, 2016-02-03, 25659, 25736, 25790
1160584,inschrijven,2084364, 50-65, M, 2016-02-04, 41, 28377, 10585
41781105,mijn_berichten,2137320, 50-65, M, 2016-02-02, 41, 28379, 29358
44795784,mijn_berichten,1007113, 50-65, M, 2016-01-29, 41, 28377, 28704
41077348,mijn_online_trainingen,2178054, 40-49, V, 2016-01-22, 41, 28378, 25959
50956853,mijn_werkmap,1069050, 50-65, M, 2016-02-17, 41, 20315, 27425
16247626,foutopgetreden.html,807587, 40-49, M, 2016-02-03, 41, 28378, 5564
13276416,mijn_online_trainingen,2067015, 18-29, V, 2016-02-04, 41, 20312, 29235
9312164,taken,1137871, 18-29, V, 2016-02-16, 41, 1280, 28218
41908073,home,2185574, 18-29, V, 2016-01-22, 41, 28370, 22167
12094777,inschrijven,2064455, 40-49, V, 2016-01-29, 41, 1260, 6989
13665016,mijn_berichten,1662975, 50-65, M, 2016-01-22, 41, 28379, 28895
12114551,wijziging_doorgeven,1097408, 40-49, V, 2016-01-29, 41, 28379, 28452
28819705,wijziging_doorgeven,1830845, 30-39, V, 2016-02-05, 41, 28380, 28484
37046803,taken,2100499, 30-39, M, 2016-01-26, 41, 20312, 29235
46545726,mijn_online_trainingen,673855, 30-39, M, 2016-02-01, 41, 28379, 29481
17443335,foutopgetreden.html,22386, 30-39, M, 2016-01-28, 41, 1784, 7760
46826168,inschrijven,2208667, 50-65, V, 2016-02-09, 41, 1229, 28307
46826168,inschrijven,2208667, 50-65, V, 2016-02-09, 41, 1229, 28307
35512105,mijn_werkmap,1861019, 50-65, M, 2016-01-26, 41, 28380, 10795
42211206,home,1157824, 18-29, M, 2016-02-15, 41, 20312, 29235
42211206,foutopgetreden.html,1157824, 18-29, M, 2016-02-15, 41, 20312, 29235
26738708,inschrijven,1597964, 18-29, M, 2016-02-08, 41, 28377, 28503
16251272,inschrijven,2093635, 40-49, V, 2016-01-25, 41, 20312, 29235
39819173,inschrijven,1379505, 30-39, V, 2016-02-17, 41, 28369, 28548
40399575,home,2190082, 50-65, M, 2016-01-28, 41, 11476, 22534
17096711,wijziging_doorgeven,2041869, 50-65, M, 2016-02-17, 41, 10217, 25962
47073640,wijziging_doorgeven,2211630, 18-29, V, 2016-02-05, 41, 28379, 29358
5484158,mijn_online_trainingen,2102925, 50-65, M, 2016-02-01, 41, 10217, 23932
47806640,mijn_online_trainingen,2199900, 50-65, V, 2016-02-04, 41, 28379, 28974
39519974,mijn_werkmap,2216363, 30-39, M, 2016-01-26, 41, 20312, 29235
35760611,mijn_werkmap,2056965, 50-65, V, 2016-02-05, 41, 9838, 11121
36949247,mijn_werkmap,2132381, 50-65, V, 2016-02-24, 41, 10217, 25962
41719751,mijn_werkmap,2026966, 50-65, M, 2016-02-24, 41, 28379, 28895
50811417,mijn_online_trainingen,2176936, 50-65, V, 2016-02-01, 41, 28379, 28895
50811417,mijn_berichten,2176936, 50-65, V, 2016-02-01, 41, 28379, 28895
3299470,mijn_werkmap,2065173, 50-65, V, 2016-01-28, 41, 28861, 23343
47073640,wijziging_doorgeven,2211630, 18-29, V, 2016-02-05, 41, 9838, 11121
34569539,inschrijven,2130337, 18-29, V, 2016-02-16, 41, 10217, 25962
46999388,mijn_online_trainingen,2218675, 50-65, M, 2016-02-02, 41, 28369, 28548
16113920,mijn_online_trainingen,2012553, 40-49, V, 2016-02-02, 41, 10217, 25962
40578844,mijn_berichten,2173334, 50-65, V, 2016-02-08, 41, 28369, 28548
47976811,inschrijven,477682, 40-49, M, 2016-02-11, 41, 28370, 28460
41185835,inschrijven,2177886, 50-65, V, 2016-02-02, 41, 28379, 29081
51963251,taken,1682421, 50-65, M, 2016-02-23, 41, 15159, 11672
39854967,mijn_online_trainingen,2085505, 30-39, M, 2016-02-09, 41, 28377, 28503
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2016-02-02, 41, 1275, 5875
43770231,mijn_berichten,1576002, 30-39, M, 2016-02-09, 41, 28377, 28503
45705965,mijn_online_trainingen,2205696, 50-65, V, 2016-01-26, 41, 28370, 22167
48945465,mijn_online_trainingen,729233, 30-39, M, 2016-02-17, 41, 28377, 28503
50984480,home,40855, 50-65, V, 2016-02-18, 41, 1261, 5805
33037162,taken,2007512, 50-65, V, 2016-01-26, 41, 11476, 26267
33037162,taken,2007512, 50-65, V, 2016-01-26, 41, 11476, 26267
47806640,mijn_online_trainingen,2199900, 50-65, V, 2016-02-04, 41, 20319, 9321
35730373,mijn_online_trainingen,2094507, 30-39, V, 2016-01-28, 41, 29008, 29009
33156367,mijn_tips,1009621, 18-29, M, 2016-02-17, 41, 20312, 29235
44113474,foutopgetreden.html,1203904, 50-65, M, 2016-02-22, 25658, 25575, 26683
36949247,mijn_werkmap,2132381, 50-65, V, 2016-02-24, 41, 20312, 29235
44034874,mijn_cv,22325, 50-65, M, 2016-02-23, 41, 28380, 23098
40297740,home,393648, 50-65, M, 2016-01-26, 41, 26748, 26748
41299092,inschrijven,2208023, 50-65, V, 2016-02-15, 41, 28861, 11516
41299092,inschrijven,2208023, 50-65, V, 2016-02-15, 41, 28861, 11516
41299092,inschrijven,2208023, 50-65, V, 2016-02-15, 41, 28861, 11516
44795784,mijn_berichten,1007113, 50-65, M, 2016-02-02, 41, 28379, 29014
47976010,50plus,1967413, 50-65, V, 2016-02-03, 41, 11448, 5920
47279084,taken,2210934, 50-65, M, 2016-02-22, 41, 28380, 10567
29277270,wijziging_doorgeven,2085642, 18-29, V, 2016-02-19, 41, 28861, 28896
29277270,wijziging_doorgeven,2085642, 18-29, V, 2016-02-19, 41, 28380, 10567
34045622,home,2081879, 30-39, M, 2016-02-15, 41, 20319, 29241
37980306,mijn_werkmap,1203383, 40-49, V, 2016-02-10, 41, 28377, 28503
31409838,taken,2085001, 18-29, V, 2016-02-15, 41, 28377, 28503
46612842,home,3165, 50-65, M, 2016-02-01, 41, 20315, 28161
36493425,mijn_online_trainingen,2187796, 50-65, M, 2016-02-08, 41, 28379, 28521
46874710,inschrijven,2204275, 18-29, V, 2016-01-28, 23066, 26241, 7094
46874710,inschrijven,2204275, 18-29, V, 2016-01-28, 23066, 26241, 7094
25417261,inschrijven,2080733, 50-65, M, 2016-02-02, 41, 20312, 11551
47217367,mijn_bewijs_van_inschrijving,402953, 30-39, M, 2016-02-05, 41, 28379, 28521
33989572,mijn_online_trainingen,1773953, 18-29, V, 2016-02-18, 41, 28378, 5564
38748075,mijn_online_trainingen,2184063, 18-29, V, 2016-02-19, 41, 22992, 11121
21118113,mijn_berichten,2035401, 50-65, M, 2016-02-03, 41, 1260, 5798
11367212,taken,1947857, 30-39, M, 2016-02-24, 41, 22992, 9321
37870092,home,2180839, 50-65, M, 2016-02-03, 41, 28379, 28946
47073640,wijziging_doorgeven,2211630, 18-29, V, 2016-02-17, 41, 28379, 28452
40013974,mijn_online_trainingen,2193101, 50-65, M, 2016-02-04, 41, 28377, 28704
50430524,wijziging_doorgeven,753278, 30-39, M, 2016-02-05, 41, 28379, 28452
14233473,taken,1970062, 40-49, V, 2016-02-03, 41, 1235, 10387
14233473,taken,1970062, 40-49, V, 2016-02-03, 41, 28379, 29358
13665016,mijn_berichten,1662975, 50-65, M, 2016-02-05, 41, 28379, 29358
41775928,inschrijven,2208836, 18-29, M, 2016-02-01, 41, 28379, 29358
50182263,wijziging_doorgeven,2210707, 50-65, V, 2016-02-08, 41, 28380, 29061
3253088,mijn_online_trainingen,1936696, 18-29, V, 2016-02-04, 41, 28379, 29358
50321249,mijn_online_trainingen,2210057, 30-39, V, 2016-02-17, 41, 28379, 28452
50321249,mijn_online_trainingen,2210057, 30-39, V, 2016-02-17, 41, 28353, 28330
47462692,taken,1175655, 40-49, V, 2016-02-18, 41, 28379, 28452
47217367,mijn_bewijs_van_inschrijving,402953, 30-39, M, 2016-02-05, 41, 1206, 10567
50430524,wijziging_doorgeven,753278, 30-39, M, 2016-02-08, 41, 28379, 28452
43844690,mijn_online_trainingen,351188, 50-65, V, 2016-01-28, 41, 28379, 28946
7960528,taken,1551552, 50-65, V, 2016-02-08, 41, 28378, 5564
44795784,mijn_berichten,1007113, 50-65, M, 2016-02-01, 41, 28377, 28503
45899803,mijn_bewijs_van_inschrijving,631748, 30-39, M, 2016-02-03, 41, 28377, 28503
38294572,taken,2096935, 40-49, V, 2016-02-03, 41, 28379, 28895
37759906,mijn_online_trainingen,1397789, 40-49, V, 2016-02-01, 41, 28379, 28895
38292869,wijziging_doorgeven,1897425, 18-29, V, 2016-01-25, 41, 28379, 29015
14013297,home,2028381, 40-49, M, 2016-01-22, 41, 28861, 28897
33632951,mijn_online_trainingen,2067809, 30-39, M, 2016-01-20, 41, 11476, 5623
22323046,mijn_online_trainingen,2025555, 30-39, M, 2015-10-05, 41, 28377, 5812
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 1261, 5800
37808252,taken,2094577, 18-29, V, 2016-02-11, 41, 20319, 9321
42488621,mijn_cv,2188442, 40-49, M, 2016-01-21, 41, 11476, 5623
2888121,inschrijven,2141557, 50-65, M, 2016-02-15, 41, 10217, 29435
30611742,inschrijven,807057, 30-39, M, 2016-01-26, 41, 28861, 28897
6929242,wijziging_doorgeven,2053228, 30-39, V, 2016-02-03, 41, 29008, 10181
37980306,mijn_werkmap,1203383, 40-49, V, 2016-02-01, 41, 28370, 14527
37470610,mijn_online_trainingen,1417797, 50-65, V, 2016-02-22, 41, 23038, 10582
46874710,inschrijven,2204275, 18-29, V, 2016-02-22, 23066, 26245, 10785
46874710,inschrijven,2204275, 18-29, V, 2016-02-22, 23066, 26245, 10785
45860128,foutopgetreden.html,2190159, 30-39, M, 2016-02-09, 41, 1261, 5800
51183432,taken,2128169, 50-65, V, 2016-02-18, 41, 28375, 27731
21537590,inschrijven,2054670, 50-65, V, 2016-02-10, 41, 28381, 11296
52956239,mijn_berichten,2212256, 40-49, V, 2016-02-25, 31, 9101, 13218
3253088,mijn_online_trainingen,1936696, 18-29, V, 2016-02-04, 41, 28379, 29324
40779225,mijn_tips,2185360, 50-65, M, 2016-02-01, 41, 28379, 29482
47462692,taken,1175655, 40-49, V, 2016-02-02, 41, 28377, 28503
41105053,wijziging_doorgeven,1569645, 30-39, M, 2016-02-04, 41, 28377, 28503
40465944,mijn_berichten,216461, 50-65, M, 2016-02-04, 41, 15159, 11672
2888121,inschrijven,2141557, 50-65, M, 2016-01-27, 41, 28379, 29015
37976689,taken,2065905, 50-65, V, 2016-02-08, 41, 28861, 27424
46695931,mijn_berichten,356096, 30-39, V, 2016-02-10, 41, 20312, 29235
33989572,mijn_online_trainingen,1773953, 18-29, V, 2016-02-18, 41, 28369, 28548
45784033,mijn_berichten,676669, 40-49, V, 2016-02-03, 41, 9838, 11121
45109058,taken,1880951, 40-49, M, 2016-02-08, 41, 10217, 25962
40492692,mijn_bewijs_van_inschrijving,1091621, 18-29, M, 2016-02-05, 41, 9838, 11121
5977596,wijziging_doorgeven,2018842, 50-65, V, 2016-02-05, 41, 20312, 29235
1118513,home,2057911, 30-39, V, 2016-02-02, 41, 28379, 28825
42258219,mijn_online_trainingen,2180150, 40-49, V, 2016-02-01, 41, 28379, 28947
37453983,inschrijven,1836247, 50-65, V, 2016-02-24, 41, 11479, 26282
40700991,mijn_online_trainingen,742722, 50-65, V, 2016-02-03, 41, 28379, 29310
24350235,wijziging_doorgeven,2054673, 50-65, M, 2016-01-22, 41, 20318, 7177
45109058,taken,1880951, 40-49, M, 2016-02-08, 41, 28380, 10567
46631767,mijn_cv,2178234, 50-65, M, 2016-02-08, 41, 28377, 28503
41308595,inschrijven,1106539, 30-39, M, 2016-02-05, 41, 28379, 28947
38657830,mijn_bewijs_van_inschrijving,130989, 50-65, M, 2016-01-26, 41, 11479, 26282
37046803,taken,2100499, 30-39, M, 2016-02-10, 41, 28377, 28503
42258219,mijn_online_trainingen,2180150, 40-49, V, 2016-02-17, 41, 20319, 29241
15846759,wijziging_doorgeven,408522, 50-65, V, 2016-02-08, 41, 28377, 28503
36201510,foutopgetreden.html,2193477, 18-29, M, 2016-02-24, 41, 28377, 28503
41500588,inschrijven,1726251, 50-65, V, 2016-01-27, 41, 28377, 28503
21474748,taken,2015190, 50-65, V, 2016-02-19, 41, 28861, 23343
29742305,mijn_online_trainingen,2042265, 50-65, V, 2016-02-03, 41, 28379, 28895
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
41654565,home,1298225, 30-39, M, 2016-01-27, 41, 20312, 11665
18629247,mijn_berichten,2037205, 50-65, V, 2016-02-01, 41, 28379, 28946
44233232,taken,1862976, 50-65, M, 2016-01-29, 41, 20314, 5670
17681818,inschrijven,2033724, 50-65, M, 2016-02-01, 41, 28379, 28946
40700991,mijn_online_trainingen,742722, 50-65, V, 2016-02-03, 41, 28379, 28946
83331,inschrijven,1440514, 30-39, V, 2016-02-02, 41, 28379, 28946
17487203,inschrijven,2093882, 18-29, M, 2016-01-25, 51, 25981, 14071
36699087,inschrijven,2026127, 18-29, V, 2016-02-11, 41, 28378, 5564
17487203,inschrijven,2093882, 18-29, M, 2016-01-25, 51, 1920, 8673
39990967,mijn_cv,2186249, 50-65, V, 2016-02-03, 41, 28366, 28405
40667029,mijn_online_trainingen,2183876, 50-65, V, 2016-02-08, 41, 28379, 29015
1160584,inschrijven,2084364, 50-65, M, 2016-02-04, 41, 28370, 28460
39479737,mijn_online_trainingen,2088603, 50-65, M, 2016-02-09, 41, 28370, 28460
12710639,50plus,2063574, 50-65, M, 2016-02-23, 41, 28370, 28463
38294572,taken,2096935, 40-49, V, 2016-02-04, 41, 28379, 29482
18321558,inschrijven,2093136, 50-65, V, 2016-01-28, 41, 10217, 29435
18321558,inschrijven,2093136, 50-65, V, 2016-01-28, 41, 10217, 29435
45577604,mijn_online_trainingen,2173957, 40-49, V, 2016-02-08, 41, 28377, 28503
45577604,mijn_online_trainingen,2173957, 40-49, V, 2016-02-08, 41, 28377, 28503
50430524,wijziging_doorgeven,753278, 30-39, M, 2016-02-08, 41, 28369, 28610
5487407,inschrijven,2027082, 40-49, V, 2016-02-03, 41, 20312, 29235
44233232,taken,1862976, 50-65, M, 2016-01-29, 41, 28861, 23343
42963133,mijn_online_trainingen,2182124, 18-29, V, 2016-02-04, 41, 28379, 28895
49909280,mijn_berichten,2199086, 50-65, M, 2016-02-10, 41, 20312, 6823
1511672,mijn_bewijs_van_inschrijving,2006143, 50-65, V, 2016-02-04, 41, 28379, 28895
1511672,mijn_berichten,2006143, 50-65, V, 2016-02-04, 41, 28379, 28895
1844378,mijn_online_trainingen,2181148, 30-39, M, 2016-02-18, 41, 28377, 28704
47417593,mijn_werkmap,666097, 40-49, M, 2016-01-28, 41, 28376, 8350
83107,mijn_berichten,1880151, 40-49, V, 2016-02-02, 41, 28379, 29085
25394402,inschrijven,941806, 40-49, V, 2016-02-09, 41, 28370, 22167
5977596,wijziging_doorgeven,2018842, 50-65, V, 2016-02-05, 41, 11479, 26282
40885267,mijn_berichten,2070183, 18-29, V, 2016-02-08, 41, 28381, 28219
23599283,inschrijven,2031383, 40-49, M, 2016-02-17, 41, 29008, 29009
45495811,foutopgetreden.html,357120, 40-49, V, 2016-01-26, 41, 28379, 28452
45495811,foutopgetreden.html,357120, 40-49, V, 2016-01-26, 41, 28353, 28304
49184553,wijziging_doorgeven,1858568, 50-65, M, 2016-02-10, 41, 28379, 28452
12115247,mijn_online_trainingen,2040420, 18-29, V, 2016-01-29, 41, 1260, 10208
45705965,mijn_online_trainingen,2205696, 50-65, V, 2016-01-26, 41, 22992, 24762
5779352,mijn_bewijs_van_inschrijving,709222, 40-49, V, 2016-02-09, 41, 28377, 28704
24701799,mijn_online_trainingen,2091468, 18-29, V, 2016-02-08, 41, 20312, 29235
47241261,mijn_werkmap,2212414, 50-65, V, 2016-02-04, 41, 28861, 23343
43708140,mijn_online_trainingen,2192071, 40-49, V, 2016-02-15, 41, 28379, 28946
48138044,mijn_werkmap,2207855, 50-65, M, 2016-02-08, 41, 11479, 23723
34739901,mijn_online_trainingen,967579, 50-65, V, 2016-02-08, 41, 28377, 28480
32658278,mijn_online_trainingen,2092940, 50-65, V, 2016-02-01, 41, 9838, 24466
19029283,mijn_online_trainingen,2105942, 30-39, V, 2016-02-11, 41, 28377, 28503
12159347,mijn_werkmap,1358694, 50-65, M, 2016-02-02, 41, 28861, 28864
45860128,foutopgetreden.html,2190159, 30-39, M, 2016-01-29, 41, 28377, 28503
41308595,inschrijven,1106539, 30-39, M, 2016-02-10, 41, 28376, 8350
41308595,inschrijven,1106539, 30-39, M, 2016-02-05, 41, 28379, 29358
38085962,taken,2091862, 50-65, V, 2016-02-01, 41, 28379, 29480
39409082,taken,2197225, 50-65, M, 2016-01-28, 41, 28377, 28704
1160584,inschrijven,2084364, 50-65, M, 2016-02-19, 41, 28379, 29088
14624330,mijn_werkmap,2059172, 40-49, V, 2016-02-05, 41, 28377, 28503
31051322,wijziging_doorgeven,1780755, 50-65, M, 2016-02-18, 41, 28377, 28503
34739901,mijn_online_trainingen,967579, 50-65, V, 2016-02-08, 41, 28379, 28452
1511672,mijn_bewijs_van_inschrijving,2006143, 50-65, V, 2016-02-08, 41, 28379, 28452
1511672,mijn_berichten,2006143, 50-65, V, 2016-02-08, 41, 28379, 28452
24249908,mijn_berichten,39500, 50-65, M, 2016-02-03, 41, 28377, 10585
41185835,inschrijven,2177886, 50-65, V, 2016-02-02, 41, 28377, 28503
29682874,home,168291, 50-65, V, 2016-02-05, 41, 28379, 28452
40339989,mijn_berichten,3145, 40-49, M, 2016-02-09, 41, 28379, 29358
40464493,mijn_online_trainingen,352748, 50-65, M, 2016-01-27, 41, 20314, 28238
4526787,mijn_online_trainingen,2129285, 18-29, M, 2016-02-09, 23066, 26241, 7094
43770231,mijn_berichten,1576002, 30-39, M, 2016-02-03, 41, 28379, 28521
21118113,mijn_berichten,2035401, 50-65, M, 2016-02-01, 41, 28379, 28521
47806640,mijn_online_trainingen,2199900, 50-65, V, 2016-02-04, 41, 28379, 28521
39369278,mijn_berichten,201818, 18-29, M, 2016-02-01, 41, 28379, 29005
36286231,home,346512, 50-65, V, 2016-02-10, 41, 1260, 5796
49412689,mijn_werkmap,2182277, 30-39, V, 2016-02-15, 41, 28379, 28452
39273019,wijziging_doorgeven,2210348, 50-65, M, 2016-02-09, 41, 28377, 28704
46505346,mijn_berichten,2203117, 50-65, M, 2016-02-01, 41, 28379, 29358
46881698,mijn_berichten,2211872, 18-29, V, 2016-02-05, 41, 28379, 28452
36309668,gegevens,2130425, 50-65, M, 2016-02-05, 41, 28377, 28503
36309668,gegevens,2130425, 50-65, M, 2016-02-05, 41, 28377, 28503
47905309,mijn_bewijs_van_inschrijving,112162, 40-49, M, 2016-02-10, 41, 28379, 28452
24249908,mijn_berichten,39500, 50-65, M, 2016-01-28, 41, 28379, 28452
32554158,mijn_online_trainingen,2140113, 18-29, M, 2016-02-05, 41, 28377, 28503
12114551,wijziging_doorgeven,1097408, 40-49, V, 2016-02-05, 41, 28377, 28503
46695931,mijn_berichten,356096, 30-39, V, 2016-02-08, 41, 28377, 28503
46695931,mijn_berichten,356096, 30-39, V, 2016-02-05, 41, 28377, 28503
46226888,home,1338334, 40-49, M, 2016-02-08, 41, 28377, 28503
36134742,taken,1557248, 30-39, M, 2016-02-16, 41, 1229, 13552
36134742,taken,1557248, 30-39, M, 2016-02-16, 41, 1229, 13552
36134742,taken,1557248, 30-39, M, 2016-02-16, 41, 1229, 13552
48945465,mijn_online_trainingen,729233, 30-39, M, 2016-02-17, 41, 28379, 28946
32482324,home,1924562, 18-29, V, 2016-02-11, 41, 28378, 5564
32482324,home,1924562, 18-29, V, 2016-02-11, 41, 28378, 5564
3253088,mijn_online_trainingen,1936696, 18-29, V, 2016-02-04, 41, 28370, 28322
46691298,wijziging_doorgeven,2177373, 50-65, V, 2016-02-02, 41, 28379, 28830
7960528,taken,1551552, 50-65, V, 2016-02-09, 41, 28378, 5564
33649670,mijn_berichten,2091096, 50-65, V, 2016-02-19, 41, 20312, 11665
6791971,mijn_online_trainingen,2046394, 50-65, V, 2016-02-05, 31, 9101, 26864
7960528,taken,1551552, 50-65, V, 2016-02-09, 41, 1206, 8545
45495811,foutopgetreden.html,357120, 40-49, V, 2016-01-26, 41, 28369, 28548
7488944,mijn_berichten,2046135, 50-65, V, 2016-02-15, 41, 28379, 28974
36182182,mijn_online_trainingen,2078784, 40-49, V, 2016-02-03, 41, 28379, 28974
45768596,taken,2191731, 30-39, V, 2016-02-01, 41, 28379, 29358
9963237,inschrijven,1570851, 30-39, M, 2016-02-18, 41, 28377, 10585
44795784,mijn_berichten,1007113, 50-65, M, 2016-02-05, 41, 28377, 28503
41137490,inschrijven,1899646, 50-65, V, 2016-02-01, 41, 28379, 28895
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2016-02-10, 41, 28379, 28974
42115905,aanvragen-tw,1907668, 30-39, V, 2016-02-19, 41, 28370, 22167
34414460,mijn_bewijs_van_inschrijving,2132714, 40-49, V, 2016-02-09, 41, 1260, 10208
662759,inschrijven,1921890, 40-49, M, 2016-02-11, 41, 28377, 28503
13665016,mijn_berichten,1662975, 50-65, M, 2016-02-05, 41, 28377, 28480
48577378,wijziging_doorgeven,2004494, 40-49, V, 2016-02-16, 41, 22992, 24762
42115905,aanvragen-tw,1907668, 30-39, V, 2016-02-01, 41, 26814, 9712
45886572,mijn_berichten,49468, 50-65, V, 2016-02-10, 41, 22992, 9321
32658278,mijn_online_trainingen,2092940, 50-65, V, 2016-02-01, 41, 26784, 26784
37980306,mijn_werkmap,1203383, 40-49, V, 2016-02-10, 41, 28377, 10585
50430524,wijziging_doorgeven,753278, 30-39, M, 2016-02-24, 41, 28379, 29358
15630845,mijn_berichten,2024738, 40-49, V, 2016-02-01, 41, 28379, 28452
34569539,inschrijven,2130337, 18-29, V, 2016-02-17, 41, 28353, 28304
39878664,mijn_cv,2196627, 40-49, V, 2016-02-02, 41, 28379, 28947
39878664,mijn_cv,2196627, 40-49, V, 2016-02-02, 41, 28379, 28947
